osm_id,name,type
"444732728",,house
"444732729",,house
"444732730",,house
"444732731",,house
"444732732",,house
"445229718",,
"445229719",,
"445229721",,
"445229723",,
"445229724",,
"445229726",,
"445229727",,
"445229729",,
"445229731",,
"445229732",,
"445229734",,
"445229736",,
"445229737",,
"445229739",,
"445229740",,
"445229742",,
"445229744",,
"445229745",,
"445229747",,
"445229748",,
"445229750",,
"445229752",,
"445229753",,
"445229755",,
"445229756",,
"445229758",,
"445229760",,
"445229761",,
"445229763",,
"445229765",,
"445229766",,
"445229768",,
"445229770",,
"445229771",,
"445229773",,
"445229775",,
"445230105",,
"445230106",,
"445230107",,
"445230108",,
"445230109",,
"445230110",,
"445230111",,
"445230112",,
"445230113",,
"445230114",,
"445230115",,
"445230116",,
"445230117",,
"445230118",,
"445230119",,
"445230120",,
"445230121",,
"445230122",,
"445230700",,
"445230701",,
"445231200",,
"445233422",,
"445233424",,
"445234032",,
"445234034",,
"445234036",Пролет,
"445234038",,
"445234039",,
"445234040",,
"445234041",,
"445234042",,
"445234043",,
"445234044",,
"445234045",,
"445234046",,
"445234047",,
"445234048",,
"445234049",,
"445234050",,
"445234051",,
"445234052",,
"445234053",,
"445234054",,
"445234055",,
"445234056",,
"445234057",,
"445234058",,
"445234059",,
"445234060",,
"445234547",,
"445234548",,
"445234549",,
"445234550",,
"445234551",,
"445234552",,
"445234553",,
"445234554",,
"445234555",,
"445234556",,
"445234557",,
"445234558",,
"445234559",,
"445234560",,
"445234561",,
"445234562",,
"445234563",,
"445234564",,
"445234565",,
"445234566",,
"445234567",,
"445234568",,
"445234569",,
"445234570",,
"445234571",,
"445234572",,
"445234939",,
"445234940",,
"445234941",,
"445234942",,
"445234943",,
"445234944",,
"445234945",,
"445234946",,
"445234947",,
"445234948",,
"445234949",,
"445234950",,
"445234951",,
"445234952",,
"445234954",,
"445234955",,
"445234956",,
"445234957",,
"445234958",,
"445234959",,
"445234960",,
"445234961",,
"445234962",,
"445234963",,
"445234964",,
"445234965",,
"445234966",,
"445234968",,
"445234969",,
"445234970",,
"445234971",,
"445234972",,
"445234973",,
"445234974",,
"445234975",,
"445234976",,
"445234977",,
"445234978",,
"445234979",,
"445234980",,
"445235633",,
"445235634",,
"445235635",,
"445235636",,
"445235637",,
"445235638",,
"445235639",,
"445235640",,
"445235641",,
"445235642",,
"445235643",,
"445235644",,
"445235645",,
"445235646",,
"445235647",,
"445235648",,
"445235649",,
"445235650",,
"445235677",,
"445236478",,
"445236479",,
"445236480",,
"445236481",,
"445236483",,
"445236484",Get Inn Skopje Hostel,hostel
"445236485",,
"445236486",,
"445236487",,
"445236488",,
"445236489",,
"445236490",Винчиторе Пица,fast_food
"445236491",,
"445236492",,
"445236493",,
"445236847",,
"445236848",,
"445236849",,
"445236850",,
"445236851",,
"445236852",,
"445237136",,
"445237137",,
"445237138",,
"445237139",Ла Тана,restaurant
"445237140",Амиго,restaurant
"445237141",,
"445237142",,
"445237143",,
"445237144",Кај Злате,restaurant
"445237145",,
"445237146",,
"445237147",,
"445237148",,
"445237149",,
"445237150",,
"445237913",,
"445297811",,apartments
"445297812",,
"445297813",,
"445297814",,
"445297815",,
"445297816",,
"445297817",,
"445297818",,
"445298160",,
"445298161",,
"445298162",,
"445298163",,
"445298164",,
"445298165",,
"445298166",,
"445298167",,
"445298168",,
"445298169",,
"445298217",,
"445298218",,
"445298434",,
"445298435",,
"445298436",,
"445298437",,
"445299042",,
"445299043",,
"445299044",,
"445299045",,
"445299046",,
"445299047",,
"445299048",,
"445299049",,
"445299050",,
"445299051",,
"445299052",,
"445299053",,
"445299054",,
"445299055",,
"445299056",,
"445299057",,
"445299058",,
"445299059",,
"445299060",,
"445299061",,
"445299062",,
"445299063",,
"445299064",,
"445299065",,
"445299066",,
"445299067",,
"445299068",,
"445299069",,
"445299070",,
"445837416",,
"445837417",,
"445837418",,
"445837419",,
"445837420",,
"445837421",,
"445837422",,
"445837423",,
"445837424",,
"445837425",,
"445837426",,
"445837427",,
"445837428",,
"445837429",,
"445837430",,
"445837431",,
"445837432",,
"445837433",,
"445837434",,
"445837435",,
"445837436",,
"445837437",,
"445837438",,
"445837439",,
"445837440",,
"445837441",,
"445837442",,
"445837443",,
"445837444",,
"445837445",,
"445837446",,
"445837447",,
"445837448",,
"445837449",,
"445837450",,
"445837451",,
"445837452",,
"445837453",,
"445837454",,
"445837455",,
"445837456",,
"445837457",,
"445837458",,
"445837620",,
"445837622",,
"445837625",,
"445837627",,
"445837629",,
"445837631",,
"445837633",,
"445837635",,
"445837638",,
"445837640",,
"445837642",,
"445837644",,
"445837646",,
"445837648",,
"445837649",,
"445837935",Галерија 7,restaurant
"445837936",,
"445837937",,
"445837938",,
"445838093",,
"445838143",,
"445838144",,
"445839116",,
"445839120",,
"445839121",,
"445839123",,
"445839125",,
"445839127",,
"445839129",,
"445839130",,
"445839132",,
"445839133",,
"445839135",,
"445839137",,
"445839139",,
"445839141",,
"445839142",,
"445839144",,
"445839145",,
"445839149",,
"445839151",,
"445839153",,
"445839156",,
"445839158",,
"445839159",,
"445839161",,
"445839163",,
"445839165",,
"445839167",,
"445839168",,
"445839169",,
"445839170",,
"445839171",,
"445839172",,
"445839173",,
"445839174",,
"445839176",,
"445839178",,
"445839179",,
"445839180",,
"445839181",,
"445839182",,
"445839183",,
"445839184",,
"445839709",,
"445839710",,
"445839711",,car_wash
"445839712",,
"445839713",,
"446073426",,
"446073427",,
"446073428",,
"446073429",,
"446073430",,
"446073431",,
"446073432",,
"446073433",,
"446073434",,
"446073435",,
"446073436",,
"446073437",,
"446073438",,
"446073439",,
"446073440",,
"446073441",,
"446073442",,
"446073443",,
"446073444",,
"446073445",,
"446073446",,
"446073447",,
"446073448",,
"446073449",,
"446073450",,
"446073451",,
"446073452",,
"446073453",,
"446073454",,
"446074132",,
"446074133",,
"446074134",,
"446074135",,
"446074136",,
"446074137",,
"446074138",,
"446074139",,
"446074140",,
"446074141",,
"447904292",,
"447904293",,
"447904294",,
"447904295",,
"447904296",,
"447904297",,
"447904298",,
"447904299",,
"447904300",,
"447904301",,
"447904302",,
"447904303",,
"447904304",,
"447904305",,
"447904306",,
"447904307",,
"447904308",,
"447904309",,
"447904310",,
"447905023",,industrial
"447905024",,industrial
"447905025",,industrial
"447905026",,industrial
"447905028",,industrial
"447905029",,industrial
"447905030",,industrial
"447905032",,industrial
"447905034",,industrial
"447905036",,industrial
"447905038",,industrial
"447995675",,
"447995676",,
"447995677",,
"447995678",,
"447995679",,
"447995680",,
"447995681",Стенковец,roof
"447995682",,
"447995683",,
"447995684",,
"447995685",,
"447995686",,
"447995687",,
"449092204",,residential
"449092205",,residential
"449092206",,residential
"449092207",,ruins
"449092208",,residential
"449092209",,
"449092210",,roof
"449092211",,residential
"449092212",,residential
"449092213",,residential
"449092214",,residential
"449092215",,residential
"449092216",,residential
"449092217",,residential
"449092218",,residential
"449092219",,residential
"449092220",,residential
"449092221",,residential
"449092222",,residential
"449092223",,residential
"449092224",,residential
"449092225",,residential
"449092226",Villa Stenkovets,
"449092227",,residential
"449092228",,residential
"449092229",,residential
"449092230",,residential
"449092231",,residential
"449259635",,roof
"449259636",,roof
"449259637",,roof
"449586387",,
"449586388",,
"449586389",,
"449586390",,
"449586391",,
"449586392",,
"449586393",,
"449586394",,
"449586395",,
"449586396",,
"449586397",,
"449586398",,
"449586399",,
"449586400",,
"449586401",,
"449586402",,
"449586403",,
"449586404",,
"449586405",,
"449586407",,
"449586408",,
"449586409",,
"449586410",,
"449586412",,
"449586413",,
"449586415",,
"449586416",,
"449586418",,
"449586420",,
"449586421",,
"449586422",,
"449586423",,
"449586425",,
"449586426",,
"449586428",,
"449586429",,
"449586430",,
"449586432",,
"449586433",,
"449586435",,
"449586436",,
"449586438",,
"449586439",,
"449586441",,
"449586444",,
"449586445",,
"449586447",,
"449586448",,
"449586450",,
"449586452",,
"449586453",,
"449586455",,
"449586457",,
"449586458",,
"450045680",,
"450045681",,
"450123343",B-MAX,industrial
"450123344",B.B.F. Company,works
"450123345",Inter FantasY,industrial
"450123346",RamStore,industrial
"450123347",RamStore,industrial
"450123348",RamStore,industrial
"450123349",Teknoxgroup CAT- Ул. 20 бр.32,industrial
"450123350",,industrial
"450123351",Medicus help,industrial
"450123352",,industrial
"450123353",,industrial
"450123354",,industrial
"450123355",Fokus,industrial
"450123356",,industrial
"450123357",,industrial
"450123358",,industrial
"450123359",Te Lindi Keramika,industrial
"450123360",,industrial
"450123361",,industrial
"450123362",,industrial
"450123363",,industrial
"450123364",,industrial
"450235239",Uni parts DS,commercial
"451340873",,public
"451602056",,industrial
"451602057",,industrial
"451602058",,industrial
"451602059",,industrial
"451602060",,industrial
"451602061",,industrial
"451602062",,industrial
"452445711",Gjorche Petrov,train_station
"452445738",,shed
"452445740",,
"452445749",,toilets
"452463937",Aikido school Henbo,
"453048239",Elkotehna,industrial
"453083187",,warehouse
"453085778",,warehouse
"453482667",,industrial
"453482668",,industrial
"453482669",,industrial
"453482670",,industrial
"453482671",,industrial
"453482672",,industrial
"453482673",,industrial
"453529920",,
"453939458",,industrial
"453939464",,industrial
"453939465",,industrial
"453939467",,industrial
"455329488",,
"455329489",,
"455329490",,
"455329491",,
"455329493",,
"455329494",,
"455335895",,
"455335896",,
"455335897",,
"455335899",,
"455335900",,
"455335901",,
"455335902",,
"455335903",,
"455376013",,
"455376014",,
"455376015",,
"455376016",,
"455376017",,
"455376018",,
"455376020",,
"455376021",,
"455388239",,
"455388240",,
"455388241",,
"455388242",,
"455388243",,
"455388244",,
"455564047",,
"455564049",,
"455564052",,
"455564053",,
"455587566",,
"455587567",,
"455587568",,
"455587569",,
"455587570",,
"455587571",,
"455587572",,
"455587573",,
"455587574",,
"455587575",,
"455680033",,
"455680034",,
"455680035",,
"455680036",,
"455680037",,
"455702556",,
"455702557",,
"455705676",Лек,
"455705677",,
"455708409",,house
"455710650",,
"455710651",,
"455710652",,
"455710653",,
"455784899",,
"455784900",,
"455784901",,
"455784902",,
"455784903",,
"455786696",,
"455786697",,
"455786698",,
"455786699",,
"455786700",,
"455786701",,
"455835065",,
"455835066",,
"455835068",,
"455835069",,
"455835070",,
"455835072",Спиро Црне,
"455835073",,
"455835074",,
"455835075",,
"455835077",,
"455835078",,
"455835079",,
"455835080",,
"455835082",,
"455835083",S Market,
"455877803",,
"455877804",,
"455877805",,
"455878647",,
"458571522",,
"458571523",,
"458571524",,
"458571525",,
"458571526",,
"458571527",,
"458571528",,
"458571529",,
"458571530",,
"458571531",,
"458571532",,
"458571533",,
"458571534",,
"458571536",,
"459340458",Факултет за дизајн и техно,public
"459340459",Лабораторија за тестирање,university
"459434107",ICS Group,
"460515850",,house
"460515851",,house
"460515852",,house
"460515853",,house
"460515854",,house
"460515855",,
"460515856",,house
"460515857",,house
"460515858",,house
"460515859",,house
"460515860",,
"460515861",,house
"460515862",,house
"460515863",,house
"460515864",,house
"460515865",,
"460515866",,house
"460515867",,house
"460515868",,house
"460934495",,house
"460934496",,house
"461934598",,
"461934599",,
"461934600",,
"461934601",,
"461934602",,ruins
"464280530",,
"464280531",,
"464280532",,
"465659494",Тодор Александров,parking
"465669604",,mosque
"466723143",Xhamia e Cairit,place_of_worship
"467457983",Xhamia e Uhudit,place_of_worship
"467459477",Embeltorja- Слаткарница Bern,ice_cream
"467464815",,residential
"467465204",,residential
"467465205",,residential
"467465208",,residential
"467465209",,residential
"467465211",,residential
"467465213",,residential
"467465686",,residential
"467465687",,residential
"467465688",,residential
"467465690",,residential
"467465691",,residential
"467465692",,residential
"467465728",,residential
"467467286",,residential
"467467287",,residential
"467467288",,residential
"467467289",,residential
"467467290",,residential
"467467291",,residential
"467467292",,residential
"467467293",,residential
"467467294",,residential
"467467295",,residential
"467467296",,residential
"467467297",,residential
"467467298",,residential
"467467299",,residential
"467467300",,residential
"467467301",,residential
"467467302",,residential
"467467303",,residential
"467467304",,residential
"467467305",,residential
"467467306",,residential
"467467307",,residential
"467467308",,residential
"467467309",,residential
"467467310",,residential
"467467875",,residential
"467467876",,residential
"467467877",,residential
"467467878",Фидани,kindergarten
"467471352",,residential
"467471353",,residential
"467471354",,residential
"467471355",,residential
"467471356",,residential
"467471357",,residential
"467471358",,residential
"467471359",,residential
"467471360",,residential
"467471361",,residential
"467471362",,residential
"467481261",,residential
"467481262",,residential
"467481263",,residential
"467481264",,residential
"467481265",,residential
"467481266",,residential
"467481267",,residential
"467481268",,residential
"467536717",,residential
"467537682",,residential
"467537683",,residential
"467537684",,residential
"467538493",,residential
"467538494",,residential
"467538495",,residential
"467538496",,residential
"467538497",,residential
"467538569",,residential
"467538570",,residential
"467605857",Хаџиќазимова џамија,mosque
"467606557",,
"467606560","Xhamia ""Hoxhë Abdulkader Arnauti""",mosque
"467606563",,
"467606566",,
"467607832",Erdi,restaurant
"467607833",Vesa,restaurant
"467607834",Alba,hotel
"467607835",,restaurant
"467662655",Amanos,
"468106777",,school
"470557567",,
"470931880",,
"470931881",,
"470931894",,ruins
"470931895",,ruins
"470931897",,industrial
"470931919",,
"470931920",,
"470931921",,
"470931922",,
"470931929",,industrial
"470931938",,
"470931939",,
"470931940",,
"470931941",,
"470931942",,
"470931943",,
"470931944",,
"470931947",,industrial
"470931964",,
"470931965",,
"470950621",,industrial
"470950627",,industrial
"470950628",,industrial
"470950629",,warehouse
"470950630",,warehouse
"470950631",,warehouse
"470950635",,
"470950636",,
"470950637",,
"470950638",,
"471084821",,
"471096720",Dielli,restaurant
"471105231",Golden Mili,restaurant
"471457124",,garages
"471457127",,train_station
"471457130",,
"471457132",,
"471457133",,greenhouse
"471457134",,greenhouse
"471457136",,greenhouse
"471457138",,greenhouse
"471457140",,greenhouse
"471457141",,greenhouse
"471457143",,residential
"471717367",,
"471717370",,industrial
"471717371",,industrial
"473425665",,industrial
"473450657",,
"473450659",,
"473450661",,
"473450663",,
"473450665",,
"473450667",,
"473450669",,
"473451617",,
"473451618",,
"473451619",,
"473451620",,
"473451621",,
"473451622",,
"473451623",,
"473451624",,
"473451625",,
"473451626",,
"473451627",,
"473451904",,
"473451905",,
"473451906",,
"473451907",,
"473451908",,
"473451909",,
"473452579",,
"473452580",,
"473452581",,
"473452582",,
"473452583",,
"473452584",,
"473452585",,
"473452586",,
"473452587",,
"474042177",Saloon,commercial
"474151770",,industrial
"474236870",,
"474236871",,
"474236872",,
"474236873",,greenhouse
"474236874",,
"474236875",,
"474236876",,
"474236877",,
"474236878",,
"474236879",,
"474236880",,
"474236881",,
"474236882",,
"474236883",,
"474236884",,
"474236885",,greenhouse
"474236886",,
"474236887",,
"474236888",,
"474236889",,
"474236890",,greenhouse
"474236891",,
"474236892",,
"474236893",,
"474236894",,greenhouse
"474236895",,
"474236896",,greenhouse
"474236897",,
"474236898",,greenhouse
"474236899",,
"474236900",,
"474236901",,
"474236902",,greenhouse
"474236903",,
"474236904",,industrial
"474236905",,
"474236906",,greenhouse
"474236907",,
"474236908",,greenhouse
"474236909",,
"474236910",,
"474236911",,
"474236912",Toptrade,roof
"474265326",,apartments
"474265327",,apartments
"474265328",,apartments
"474265329",,
"474265330",,
"474265331",,
"474265332",,
"474265333",,
"474265339",,
"474265439",,
"474265440",,
"474265441",,
"474265442",,
"474265443",,
"474265444",,
"474265445",,
"474265446",,
"474265447",,
"474265448",,
"474265449",,
"474265450",,
"474265451",,
"474265452",,
"474265453",,
"474533805",,
"474533806",,
"474533807",,
"474533808",,
"474533809",,
"474533810",,
"474533811",,
"474533812",,
"474670185",,
"474670186",,
"474670194",,
"474670195",,greenhouse
"474670196",,
"474670197",,
"474670198",,
"474670199",,
"474670200",,
"474670201",,
"474670202",,
"474670203",,greenhouse
"474670204",,
"474670205",,
"474670514",,
"474670515",,
"474675893",,
"474675894",,
"474675895",,
"474675896",,
"474704969",,
"474704970",,
"474704971",,
"474704972",,
"474704973",,
"474707090",,
"474707091",,
"474707092",,
"474707093",,
"474707094",,
"474707095",,
"474707096",,
"474737246",,
"474737247",,
"474738173",,
"474738174",,
"474738175",,
"474738176",,
"474738177",,
"474738178",,
"474738179",,
"474738180",,
"474738181",,
"474738182",,
"474738183",,
"474738638",,
"474738639",,
"474738640",,
"474738641",,
"474738642",,
"474738643",,
"474738644",,
"474738645",,
"474738646",,
"474738647",,
"474738648",,
"474738649",,
"474738650",,
"474738651",,
"474738833",,
"474738834",,
"474738835",,
"474738836",,
"474738837",,
"474738838",,
"474738839",,
"474738840",,
"474738841",,
"474738895",,
"474823765",,
"474823766",,
"474823767",,
"474823768",,
"474823769",,
"474823770",Фурна Диме,
"474823776",,
"474826300",,
"474826301",,residential
"474826302",,
"474826303",,
"474826304",,
"474826308",,
"474826309",,
"474826310",,
"474827551",,
"474839770",Кебир Мехмед Челеби џамиј,place_of_worship
"474868813",,
"474868815",,
"474868816",,
"474868817",,
"474868818",,
"474868819",,
"474868820",,
"474868821",,
"474868822",,
"474868823",,
"474869839",,
"474869840",,
"474869841",,
"474869842",,
"474869843",,
"474869844",,
"474869845",,
"474869846",,
"474869847",,
"474869848",,
"474869849",Bushi Resort & Spa,hotel
"474869850",,
"474869852",Hotel Old Bazaar,hotel
"474869853",,
"474869855",,
"474869856",,
"474869857",,
"474869858",,
"474869860",Турска Чаршија,marketplace
"474869861",,
"474869863",,
"474870583",,
"474870584",,
"474870585",,
"474870586",,
"474870587",,
"474870588",,
"474870589",,
"474870590",,
"474870591",,
"474870592",,
"474870593",,
"474871408",,
"474871410",,
"474871412",,
"474871415",,
"474871419",,
"474871421",,
"474871423",,
"474871425",,
"474871426",,
"474871428",,
"474871429",,
"474871431",,
"474871433",,
"474871436",,
"474871437",,
"474871439",,
"474871440",,
"474871442",,
"474871444",,
"474871445",,
"474871447",,
"474871448",,
"474871450",,
"474871452",,
"474871453",,
"474871708",,
"474871711",,
"474871714",,
"474871716",,
"474871719",,
"474871723",,
"474871726",,
"474872635",,
"474872967",,
"474872968",,
"474873950",,
"474873952",Кај Жабарот,restaurant
"474874667",,
"474874668",,
"474874669",,
"474874670",,
"474874671",,
"474874672",,
"474874673",,
"474874674",,
"474874675",,
"474874676",,
"474874677",,
"474874678",,
"474874679",,
"474875033",,
"474875034",,
"474875035",,
"474875036",,
"474875037",,
"474875038",,
"474875169",,
"474875170",,
"474875171",,
"474875510",,
"474875511",,
"474875512",,
"474875513",,
"474875514",,
"474875515",,
"474875516",,
"474876033",,
"474876034",,
"474876035",,
"474876036",,
"474876037",,
"474876038",,
"474876039",,
"474876040",,
"474876042",,
"474876499",,
"474876501",,
"474876503",,
"474876505",,
"474879170","26",house
"474879953",,
"474879955",Полициска Станица „Бит Па,fire_station
"474879956",,
"474879958",,
"474879960",ILCAMMINO,
"474879961",,
"474879963",,
"474879965",,
"474882772",,
"474882775",,
"474882779",,
"474882783",,
"474884454",,
"474923329",,
"475067896",,residential
"475067897",,residential
"475067899",,residential
"475067901",,residential
"475067902",,residential
"475067904",,residential
"475067906",,residential
"475067908",,residential
"475067909",,residential
"475067911",,residential
"475067914",,residential
"475067915",,residential
"475067917",,residential
"475067919",,residential
"475067920",,residential
"475067922",,residential
"475067924",,residential
"475067926",,residential
"475067927",,residential
"475067929",,residential
"475067931",,residential
"475067932",,residential
"475067935",,residential
"475067937",,residential
"475067939",,residential
"475067941",,residential
"475067942",,residential
"475067944",,residential
"475067946",,residential
"475067947",,residential
"475067949",,residential
"475067951",,residential
"475067952",,residential
"475067954",,residential
"475067956",,residential
"475067957",,residential
"475067959",,residential
"475067961",,residential
"475067962",,residential
"475067964",,residential
"475067966",,residential
"475067968",,residential
"475067969",,residential
"475067971",,residential
"475067973",,residential
"475067975",,residential
"475067977",,residential
"475067978",,residential
"475067980",,residential
"475067982",,residential
"475067983",,residential
"475067985",,residential
"475067987",,residential
"475067988",,residential
"475067990",,residential
"475067992",,residential
"475067993",,residential
"475067995",,residential
"475067996",,residential
"475067998",,residential
"475068000",,residential
"475068001",,residential
"475068005",,residential
"475068007",,residential
"475068010",,residential
"475068013",,residential
"475068015",,residential
"475068018",,residential
"475068021",,residential
"475068022",,residential
"475068023",,residential
"475068024",,residential
"475068025",,residential
"475068026",,residential
"475068027",,residential
"475068028",,residential
"475068029",,residential
"475068030",,residential
"475068031",,residential
"475068032",,residential
"475068033",,residential
"475068034",,residential
"475068035",,residential
"475068036",,residential
"475068037",,residential
"475068038",,residential
"475068039",,residential
"475068040",,residential
"475068041",,residential
"475068042",,residential
"475068043",,residential
"475068044",,residential
"475068045",,residential
"475068046",,residential
"475068047",,residential
"475068048",,residential
"475068049",,residential
"475068050",,residential
"475068051",,residential
"475068052",,residential
"475068053",,residential
"475068054",,residential
"475068055",,residential
"475068056",,residential
"475068057",,residential
"475068058",,residential
"475068059",,residential
"475068060",,residential
"475068061",,residential
"475068062",,residential
"475068063",,residential
"475068064",,residential
"475068065",,residential
"475068066",,residential
"475068067",,residential
"475068068",,residential
"475068069",,residential
"475068070",,residential
"475068071",,residential
"475068072",,residential
"475068073",,residential
"475068074",,residential
"475068075",,residential
"475068076",,residential
"475068077",,residential
"475068078",,residential
"475068079",,residential
"475068080",,residential
"475068081",,residential
"475068082",,residential
"475068083",,residential
"475231120",,
"475231121",,
"475231122",,
"475231123",,
"475231124",,
"475231125",,
"475231126",,
"475231127",,
"475231128",,
"475231129",,
"475231130",,
"475231131",,
"475231132",,
"475231133",,
"475231134",,
"475231135",,
"475231136",,
"475231137",,
"475231138",,
"475231139",,
"475231140",,
"475231141",,
"475231144",,
"475231145",,
"475237106",,
"475237107",,
"475237108",,
"475240711",Градинка Срничка,kindergarten
"475240712",Градинка Срничка,kindergarten
"475240713",Градинка Срничка,kindergarten
"475240714",Градинка Срничка,kindergarten
"475468996",,
"475562235",,
"475562236",,
"475562237",,
"475676105",,
"475676106",,
"475676107",,
"475676108",,
"475676109",,
"475676110",,
"475677341",,
"475677342",,
"475677343",,
"475677344",,
"475681311",,
"475681314",,
"475681316",,
"475681317",,
"475681318",,
"475681320",,
"475681321",,
"475681323",,
"475681324",,
"475681325",,
"475681326",,
"475681327",,
"475681328",,
"475693286",,
"475693287",,
"475693288",,
"475693289",,
"475693290",,
"475693291",,
"475693292",,
"475693293",,residential
"475693294",,
"475693295",,
"475693296",,
"475693297",,
"475693298",,
"475693299",,
"475693300",,
"475752927",,
"475752928",,
"475752929",,
"475752930",,
"475935375",,
"475936162",,
"475936164",,
"475936166",,
"475936168",,
"475936170",,
"475936172",,
"475936174",,
"475947218",,
"475947219",,
"475947220",,
"475947221",,
"475947222",,
"475947223",,
"475947224",,
"475947225",,
"475947226",,
"475947227",,
"475947228",,
"475947229",,
"475947230",,
"475947231",,
"475947232",,
"475947233",,
"475947234",,
"475947235",,
"475947236",,
"475947237",,
"475947238",,
"475947239",,
"475947240",,
"475947241",,
"475947242",,
"475947243",,
"475947244",,
"475947245",,
"475947246",,
"475947247",,
"475947248",,
"475947249",,
"475947250",,
"475947251",,
"475947252",,
"475947253",,
"475947254",,
"475947255",,
"475947256",,
"475947257",,
"475947258",,
"475947259",,
"475947260",,
"475949358",,
"475949359",,
"475949360",,
"475949361",,
"475949362",,
"475949363",,
"475949364",,
"475949365",,
"475949366",,
"475949367",,
"475949368",,
"475950420",,
"475950421",,
"475950422",,
"475950423",,
"475950424",,
"475950425",,
"475950426",,
"475950427",,
"475950428",,
"475951038",,
"475951039",,
"475951040",,
"475951041",,
"475951042",,
"475951043",,
"475951044",,
"475951045",,
"475951046",,
"475951047",,
"475951048",,
"475951049",,
"475951050",,
"475951051",,
"475951052",,
"475951053",,
"475951054",,
"475951055",,
"475951056",,
"475951057",,
"475951058",,
"475951059",,
"475951060",,
"475951061",,
"475951062",,
"475951063",,
"475951064",,
"475951066",,
"475951067",,
"475951069",,
"475951070",,
"475951071",,
"475951073",,
"475951074",,
"475951076",,
"475951077",,
"476129370",,
"476129786",,
"476129787",,
"476129788",,
"476129789",,
"476129790",,
"476129791",,
"476129792",,
"476184167",,
"476184274",,
"476184275",,
"476184276",,
"476184439",,
"476184440",,
"476184441",,
"476184793",,
"476184794",,
"476185898",,
"476185899",,
"476185900",,
"476185901",,
"476185902",,
"476185903",,
"476185904",,
"476185905",,
"476185906",,fuel
"476185907",,roof
"476186142",,
"476186143",,
"476186144",,
"476186145",,
"476186146",,
"476186147",,
"476186148",,
"476186149",,
"476186150",,
"476186151",,
"476186152",,
"476186153",,
"476186154",,
"476186155",Гостилница Мерак,restaurant
"476186156",,fast_food
"476186157",Макпетрол,fuel
"476186559",,
"476186560",Детоил,fuel
"476186615",,
"476186642",,
"476186765",,
"476186766",,
"476186767",,
"476186768",,
"476186769",,
"476186770",,
"476193016",,
"476193017",,
"476193725",,
"476193726",,
"476193727",,
"476193728",,
"476193729",,
"476193730",,
"476193731",,
"476193732",,
"476193733",,
"476193734",,
"476193902",,
"476193903",,
"476194262",,
"476196204",,
"476196276",,school
"476196277",2C/2k,chalet
"476196405",,
"476196730",,hospital
"476217893",VIP,hotel
"476217895",,roof
"476217896",,
"476217897",,
"476218867",,
"476218868",,
"476218869",,
"476218870",,
"476218871",,
"476218872",,
"476219174",,
"476219175",,
"476219176",,
"476219177",,
"476219178",Макпетрол,roof
"476220910",,
"476220911",,
"476220912",,
"476220913",,
"476220914",,
"476220915",,
"476220916",,
"476220917",,
"476220918",,
"476220919",,
"476220920",,
"476220921",,
"476220922",,
"476220923",,
"476220924",,
"476220925",,
"476220926",,
"476220927",,
"476220928",,
"476220929",,
"476220930",,
"476220931",,
"476220932",,
"476220933",,
"476220934",,
"476220935",,
"476220936",,
"476220937",,
"476221536",,
"476221537",,
"476221803",Камник,wine_cellar
"476221910",,
"476222626",,residential
"476222627",,residential
"476222628",,residential
"476222629",,residential
"476222630",,residential
"476222631",,residential
"476222632",,residential
"476222633",,residential
"476222635",Пазарче Автокоманда,marketplace
"476222636",,
"476222637",,residential
"476222647",,
"476222978",,
"476223433",,
"476225596",,
"476225598",,
"476225600",,
"476225601",,
"476225603",,
"476225605",,
"476225607",,
"476225609",,
"476225610",,
"476226206",,
"476226207",,
"476226208",,
"476226745",,
"476226746",,
"476226747",,
"476226748",,
"476226749",,
"476226751",,
"476226752",,
"476226753",,
"476227740",,
"476227741",,
"476227742",,
"476228942",,residential
"476228943",,residential
"476228944",,residential
"476228945",,residential
"476228946",,residential
"476231480",,
"476231481",,
"476231482",,
"476231483",Kipper,supermarket
"476231484",,
"476231485",,
"476231486",,
"476231487",,
"476231488",,
"476231489",,
"476231490",,
"476231651",,
"476231652",,
"476231653",,
"476232081",,
"476232156",,
"476232892",,
"476232893",,
"476232894",,
"476232895",,
"476232896",,
"476232951",,
"476233326",,
"476233327",,
"476233328",,
"476234353",,
"476234354",,
"476234802",,
"476234803",,
"476234804",,
"476234805",,
"476234806",,
"476234860",,
"476234861",,
"476235025",,
"476363996",,public
"476363997",,
"476363998",,
"476363999",Berna Farm,service
"476364000",,
"476364001",,
"476364712",,
"476364713",,
"476364714",,
"476364715",,
"476364716",,
"476365143",,
"476365144",,
"476365145",,
"476365146",,
"476365147",,
"476365148",,
"476365149",,
"476365650",,
"476365652",,
"476365654",,
"476365656",,
"476365658",,
"476365660",,
"476365662",,
"476365664",,
"476365665",,
"476366216",,
"476366217",,
"476366218",,residential
"476366219",,
"476366220",,residential
"476366221",,
"476366222",,
"476366223",,
"476366633",,
"476366634",,
"476366635",,residential
"476366636",,
"476366637",,
"476366638",,
"476366639",,
"476366640",,
"476367222",,
"476367223",,
"476367224",,
"476367225",,
"476367226",,
"476367227",,
"476367229",,
"476367230",,
"476367231",,
"476367928",,
"476367929",Mega Market,supermarket
"476367930",,
"476367931",,
"476367932",,
"476367933",,
"476367934",,
"476367935",,
"476367936",,
"476368696",,
"476368697",,
"476368699",,
"476368700",,
