osm_id,name,ref,type,oneway,bridge,maxspeed
"379723257",Митрополит Теодосиј Голог,,secondary,"0","0","20"
"379723259",Митрополит Теодосиј Голог,,secondary,"0","0","20"
"379725365",кај пазарчето,,footway,"0","0",
"379741711",,,footway,"0","0",
"379748885",,,service,"0","0",
"379886293",,,residential,"0","0",
"379886295",,,service,"0","0",
"379896008",,,service,"0","0",
"379905368",,,footway,"0","0",
"379905372",Партенија Зографски,,residential,"0","0",
"379905378",Чудомир Катарџиев,"744",residential,"0","0",
"379915249",,,service,"0","0",
"379915463",,,service,"0","0",
"380110916",,,service,"0","0",
"380110917",,,service,"0","0",
"384659879",,,track,"0","0",
"384659880",,,track,"0","0",
"384659882",,,track,"0","0",
"384659883",,,track,"0","0",
"384659884",,,track,"0","0",
"384659886",,,track,"0","0",
"384659887",,,track,"0","0",
"384659888",,,track,"0","0",
"384659889",,,track,"0","0",
"384659890",,,track,"0","0",
"384659891",,,track,"0","0",
"384659892",,,track,"0","0",
"386292373",,,motorway_link,"1","0",
"386866274",,,track,"0","0",
"386866275",,,track,"0","0",
"386866276",,,track,"0","0",
"386866277",,,track,"0","0",
"386866278",,,path,"0","0",
"386866279",,,track,"0","0",
"386866280",,,track,"0","0",
"387843122",,,service,"0","0",
"387843123",,,service,"0","0",
"388713365",,,footway,"0","0",
"388719999",,,path,"0","0",
"388871346",50-та Дивизија,,residential,"0","0",
"388871347",50-та дивизија,,residential,"0","0",
"388871348",,,service,"0","0",
"389055625",,,tertiary,"0","0","40"
"389055650",,,path,"0","0",
"389224892",Ul 1550,,residential,"0","0",
"389224920",,,track,"0","0",
"389224923",,,path,"0","0",
"389224927",,,track,"0","0",
"389224928",,,track,"0","0",
"389224930",,,track,"0","0",
"389224931",,,track,"0","0",
"389224932",Улица 2,,residential,"0","0",
"389224933",,,residential,"0","0",
"389224934",,,track,"0","0",
"389229510",,,service,"0","0",
"389229511",Улица 2,,living_street,"0","0",
"389229512",,,service,"0","0",
"389229513",Улица 4,,residential,"0","0",
"389376888",,,unclassified,"0","0",
"389376889",,,track,"0","0",
"389884966",,,residential,"0","0",
"389884969",,,track,"0","1",
"389884970",,,residential,"0","0",
"389884971",Улица-2,,residential,"0","0",
"389884972",,,service,"0","0",
"389884973",,,residential,"0","0",
"389884974",,,residential,"0","0",
"389884975",,,track,"0","0",
"389884976",,,service,"0","0",
"389884977",,,residential,"0","0",
"389884979",,,service,"0","0",
"389884980",,,track,"0","0",
"389884981",,,residential,"0","0",
"389884982",,,residential,"0","0",
"389884983",,,residential,"0","0",
"389884984",,,residential,"0","0",
"389884985",,,residential,"0","0",
"389884986",,,residential,"0","0",
"389884987",,,service,"0","0",
"390083769",,,unclassified,"0","0",
"390083770",,,residential,"0","0",
"390083771",,,residential,"0","0",
"390083772",,,residential,"0","0",
"390083773",,,track,"0","0",
"390083774",,,track,"0","0",
"390083776",,,unclassified,"0","0",
"390083778",,,track,"0","0",
"390083780",,,track,"0","0",
"390108513",,,track,"0","0",
"390108514",,,service,"0","0",
"390108515",,,track,"0","1",
"390108516",,,service,"0","0",
"390108517",,,track,"0","0",
"390492765",Улица 6B,,residential,"0","0",
"390535651",,,footway,"0","0",
"390535652",,,service,"0","0",
"390536339",,,footway,"0","0",
"390536340",,,footway,"0","0",
"390536341",,,footway,"0","0",
"390536342",,,footway,"0","0",
"390536343",,,footway,"0","0",
"390536344",,,footway,"0","0",
"390536345",,,footway,"0","0",
"390536346",,,footway,"0","0",
"390536347",,,footway,"0","0",
"390621397",,,path,"0","0",
"390621398",,,path,"0","0",
"390621399",,,track,"0","0",
"390621400",,,path,"0","0",
"390621402",,,track,"0","0",
"390621403",,,path,"0","0",
"390621404",,,track,"0","0",
"391917401",,,track,"0","0",
"391917402",,,path,"0","0",
"391917403",,,steps,"0","0",
"391917404",,,track,"0","0",
"391917405",,,path,"0","0",
"391917406",,,steps,"0","0",
"391917407",,,path,"0","0",
"392147924",,,motorway_link,"1","1",
"392147937",,,motorway_link,"1","1",
"393051597",В'мбел,,service,"0","0",
"393051598",Клетвеник,,service,"0","0",
"393248784",,,path,"0","0",
"393248786",,,path,"0","0",
"393248787",,,path,"0","0",
"393248788",,,path,"0","0",
"393248789",,,path,"0","0",
"393248790",Новогодишна петека,,path,"0","0",
"395904033",,,footway,"0","0",
"396025249",,,footway,"0","0",
"396025250",,,footway,"0","0",
"396025251",,,footway,"0","0",
"396025252",,,residential,"0","0",
"396049299",,,living_street,"0","0",
"396182817",,,footway,"0","0",
"396182822",,,footway,"0","0",
"396182825",,,footway,"0","0",
"396275018",,,unclassified,"0","0",
"396275019",,,unclassified,"0","0",
"396275020",,,residential,"0","0",
"396275021",,,residential,"0","0",
"396275022",,,unclassified,"0","0",
"396275023",,,service,"0","0",
"396275024",,,residential,"0","0",
"396275025",,,residential,"0","0",
"396275026",Улица 4,,unclassified,"0","0",
"396275027",,,residential,"0","0",
"396275037",,,unclassified,"0","0",
"398441578",,,footway,"0","0",
"398442918",,,footway,"0","0",
"398443193",,,footway,"0","0",
"398443194",,,steps,"0","0",
"398443195",,,footway,"0","0",
"398443275",,,footway,"0","0",
"398443276",,,service,"0","0",
"398443397",,,footway,"0","0",
"398443888",,,footway,"0","0",
"398443890",Петар Поп Арсов,,footway,"0","0",
"398444963",,,footway,"0","0",
"398444964",,,footway,"0","0",
"398445067",,,footway,"0","0",
"398445069",,,footway,"0","0",
"398445071",,,footway,"0","0",
"398445073",,,footway,"0","0",
"398445074",,,footway,"0","0",
"398445075",,,footway,"0","0",
"398445077",,,footway,"0","0",
"398445080",,,footway,"0","0",
"398921540",,,service,"1","0",
"398921541",,,footway,"0","0",
"398921542",,,service,"0","0",
"398921543",,,service,"0","0",
"398921544",,,service,"0","0",
"398921545",,,residential,"0","0",
"398921546",,,service,"1","0",
"398921547",,,service,"0","0",
"398921548",,,service,"0","0",
"398921549",,,service,"0","0",
"398921550",,,service,"0","0",
"399643815",,,residential,"0","0",
"399643816",,,residential,"0","0",
"399643817",,,residential,"0","0",
"399643818",,,residential,"0","0",
"399643819",,,residential,"0","0",
"399643820",,,residential,"0","0",
"399643821",,,residential,"0","0",
"399643822",,,residential,"0","0",
"399643823",,,residential,"0","0",
"399643824",,,residential,"0","0",
"399643825",,,residential,"0","0",
"399643826",,,residential,"0","0",
"399643828",,,residential,"0","0",
"399643829",,,residential,"0","0",
"399683416",,,residential,"0","0",
"399989616",,,residential,"0","0",
"399989619",,,residential,"0","0",
"399989621",,,residential,"0","0",
"399989623",,,residential,"0","0",
"399989624",,,residential,"0","0",
"399989627",,,residential,"0","0",
"399989630",,,residential,"0","0",
"399989632",,,residential,"0","0",
"399989634",,,residential,"0","0",
"399989637",,,residential,"0","0",
"399989642",,,track,"0","0",
"401061094",,,path,"0","0",
"401919838",,,path,"0","0",
"401919839",,,path,"0","0",
"401919841",,,path,"0","0",
"403351930",,,motorway_link,"1","0",
"403351931",,,motorway_link,"1","0",
"403351932",,,track,"0","0",
"403351933",,,tertiary,"0","0",
"403351934",,,motorway_link,"0","0",
"403650552",,,service,"1","0",
"403650553",,,service,"0","0",
"403650554",,,service,"0","0",
"403655727",Козле 3,,residential,"0","0",
"403655728",,,path,"0","0",
"403655730",,,path,"0","0",
"404771874",Улица 6B,,residential,"0","0",
"404771875",,,path,"0","0",
"404941205",,A4,primary,"0","0",
"405877767",,,service,"0","0",
"405877769",,,service,"0","0",
"405877771",,,service,"0","0",
"405877773",,,service,"0","0",
"405877775",,,track,"0","0",
"405910140",,,track,"0","0",
"406012713",,,service,"0","0",
"406012715",,,track,"0","0",
"406012717",,,path,"0","0",
"406012718",,,path,"0","0",
"406397784",,,footway,"0","0",
"406397785",,,service,"0","0",
"406397786",,,service,"0","0",
"406397787",,,service,"0","0",
"406397790",,,footway,"0","1",
"406398583",Момин Поток,SK-01,primary,"0","0","60"
"406414039",,,service,"0","0",
"406602815",,,service,"0","0",
"406602816",,,service,"0","0",
"406602817",,,residential,"0","0",
"406605244","881",,residential,"1","0",
"406605245",16 Македонска Бригада,,service,"0","0",
"406605246",Коце Металец,,secondary,"0","0","50"
"406605250",16 Македонска Бригада,,secondary,"1","0","50"
"406605251",Коце Металец,,secondary,"1","0","50"
"406605252",16 Македонска Бригада,,secondary,"0","0","50"
"406605253",,,secondary,"0","0",
"407013904",,,unclassified,"0","0",
"407013905",,,track,"0","0",
"407013906",,,service,"0","0",
"407013907",,,unclassified,"0","0",
"407013908",,,unclassified,"0","0",
"407015332",,,unclassified,"0","0",
"407184767",Коце Металец,,secondary,"1","0","50"
"407184768",16 Македонска Бригада,,service,"1","0",
"407184769","881",,residential,"1","0",
"407533001",,,residential,"0","0",
"407533002",,,service,"0","0",
"407533003",,,residential,"0","0",
"407533004",Улица 10,,residential,"0","0",
"407533005",,,residential,"0","1",
"407533087",,,residential,"0","0",
"407533088",Улица 6,,residential,"0","0",
"407533190",,,residential,"0","0",
"407533191",,,residential,"0","0",
"407533192",,,service,"0","0",
"407533193",,,residential,"0","0",
"407534123",,,residential,"0","0",
"407534124",,,residential,"0","0",
"407534125",,,service,"0","0",
"407534126",,,service,"0","0",
"407534127",,,residential,"0","0",
"407535536",,,track,"0","0",
"407535733",,,track,"0","0",
"407535734",,,track,"0","0",
"407535735",,,track,"0","0",
"407535736",,,track,"0","0",
"407535737",,,track,"0","0",
"407535952",,,track,"0","0",
"407535953",,,track,"0","0",
"407537139",,,residential,"0","0",
"407537140",,,residential,"0","0",
"407537141",,,residential,"0","0",
"407537142",,,residential,"0","0",
"407537408",,,residential,"0","0",
"407537409",,,residential,"0","0",
"407537410",,,residential,"0","0",
"407537411",,,residential,"0","0",
"407537412",,,residential,"0","0",
"407537413",,,residential,"0","0",
"407537414",,,residential,"0","0",
"407537415",,,residential,"0","0",
"407537658",,,residential,"0","0",
"407537659",,,footway,"0","0",
"407537660",,,residential,"0","0",
"407537661",,,residential,"0","0",
"407537662",,,residential,"0","0",
"407537663",,,service,"0","0",
"407537664",,,residential,"0","0",
"407537665",,,residential,"0","0",
"407537814",,,service,"0","0",
"407537815",,,residential,"0","0",
"407537816",,,residential,"0","0",
"407537817",,,residential,"0","0",
"407540603",,,residential,"0","0",
"407540606",,,service,"0","0",
"407540608",,,residential,"0","0",
"407540909",,,living_street,"0","0",
"407540910",Улица 15,,residential,"0","0",
"407540911",,,residential,"0","0",
"407540912",,,residential,"0","0",
"407540916",,,residential,"0","0",
"407540917",,,residential,"0","0",
"407540918",,,residential,"0","0",
"407540919",,,residential,"0","0",
"407540920",,,residential,"0","0",
"407540921",,,residential,"0","0",
"407541397",,,tertiary,"0","0",
"407542292",,,residential,"0","0",
"407542293",,,service,"0","0",
"407542294",,,residential,"0","0",
"407542295",,,residential,"0","0",
"407542740",,,residential,"0","0",
"407542741",,,residential,"0","0",
"407542743",,,residential,"0","0",
"407542744",,,residential,"0","0",
"407543771",,,residential,"0","1",
"407543772",,,residential,"0","1",
"407543773",,,service,"0","0",
"407543774",,,service,"0","0",
"407543775",,,residential,"0","0",
"407543776",Улица 6,,residential,"0","0",
"407543777",,,residential,"0","0",
"407543778",,,service,"0","0",
"407543779",,,track,"0","0",
"407543876",,,residential,"0","0",
"407543879",,,residential,"0","0",
"407543881",,,residential,"0","0",
"407543882",,,residential,"0","0",
"407543883",,,residential,"0","0",
"407543884",,,service,"0","0",
"407543885",,,service,"0","0",
"407543991",,,residential,"0","0",
"407543992",,,living_street,"0","0",
"407543993",,,residential,"0","0",
"407545084",,,residential,"0","0",
"407545085",,,residential,"0","0",
"407545086",,,residential,"0","0",
"407545088",,,residential,"0","0",
"407545089",,,residential,"0","0",
"407545090",,,living_street,"0","0",
"407545091",,,living_street,"0","0",
"407545093",,,residential,"0","0",
"407545094",,,residential,"0","0",
"407545433",,,residential,"0","0",
"407545434",,,residential,"0","0",
"407545435",,,service,"0","0",
"407545436",,,residential,"0","0",
"407545437",,,residential,"0","0",
"407545438",,,residential,"0","0",
"407545439",,,service,"0","0",
"407545440",,,service,"0","0",
"407545441",,,residential,"0","0",
"407546151",,,residential,"0","0",
"407546154",,,residential,"0","0",
"407548592",,,residential,"0","0",
"407548593",,,residential,"0","0",
"407548594",,,residential,"0","0",
"407548595",,,residential,"0","0",
"407548596",,,service,"0","0",
"407548597",,,residential,"0","0",
"407549505",,,service,"0","0",
"407550162",,,service,"0","0",
"407550163",Улица 1,,residential,"0","0",
"407550164",,,residential,"0","0",
"407550165",,,residential,"0","0",
"407550166",,,residential,"0","0",
"407550167",,,residential,"0","0",
"407550168",,,residential,"0","0",
"407550169",,,residential,"0","0",
"407550170",,,residential,"0","0",
"407550171",,,residential,"0","0",
"407550620",,,residential,"0","0",
"407550622",,,residential,"0","0",
"407550624",,,residential,"0","0",
"407550625",,,residential,"0","0",
"407550626",,,residential,"0","0",
"407550627",,,residential,"0","0",
"407550628",,,residential,"0","0",
"407550629",,,residential,"0","0",
"407550630",,,living_street,"0","0",
"407550631",,,residential,"0","0",
"407550633",,,residential,"0","0",
"407550634",,,residential,"0","0",
"407550635",,,residential,"0","0",
"407550636",,,residential,"0","0",
"407550637",,,residential,"0","0",
"407550638",Улица 18,,residential,"0","0",
"407550639",,,residential,"0","0",
"407550640",,,residential,"0","0",
"407550641",,,residential,"0","0",
"407550643",Улица 18,,residential,"0","0",
"407550644",,,residential,"0","0",
"407550646",,,residential,"0","0",
"407551897",,,residential,"0","0",
"407551898",,,residential,"0","0",
"407551899",,,residential,"0","0",
"407551900",,,residential,"0","0",
"407551901",,,residential,"0","0",
"407551902",,,residential,"0","0",
"407552650",,,service,"0","1",
"407554091",,,residential,"0","0",
"407554092",,,residential,"0","0",
"407554093",,,living_street,"0","0",
"407554094",,,residential,"0","0",
"407554095",,,residential,"0","0",
"407554096",,,residential,"0","0",
"407554097",,,residential,"0","0",
"407554098",,,service,"0","0",
"407554099",,,service,"0","0",
"407554100",,,service,"0","0",
"407554105",,,track,"0","1",
"407554106",,,track,"0","0",
"407554792",,,residential,"0","0",
"407554793",,,residential,"0","0",
"407554794",,,service,"0","0",
"407554795",,,residential,"0","0",
"407554796",,,residential,"0","0",
"407555728",,,track,"0","0",
"407555730",,,track,"0","0",
"407555731",,,track,"0","0",
"407555732",,,track,"0","0",
"407555734",,,track,"0","0",
"407557640",,,residential,"0","0",
"407557641",,,track,"0","0",
"407557643",,,residential,"0","0",
"407557645",,,residential,"0","0",
"407557647",,,residential,"0","0",
"407557649",,,residential,"0","0",
"407557652",,,service,"0","0",
"407560249",,,service,"0","0",
"407560250",,,living_street,"0","0",
"407563766",Методија Андонов Ченто,R1104,secondary,"0","1",
"407563769",Методија Андонов Ченто,R1104,secondary,"0","0",
"407572424",,,track,"0","0",
"407572426",,,track,"0","0",
"407572430",,,footway,"0","0",
"407707977",,,track,"0","0",
"407992870",,,track,"0","0",
"407992899",,,track,"0","0",
"407993146",Велосипедска патека Кеј,,cycleway,"0","0",
"408840911",Новопроектирана,,tertiary,"0","0","50"
"408840912",Новопроектирана,,tertiary,"1","0","50"
"408840913",Новопроектирана,,tertiary,"1","0","50"
"408840916",,,service,"0","0",
"408842157",,,footway,"0","0",
"408888207",,,service,"0","0",
"408888208",,,footway,"0","0",
"408888209",,,footway,"0","0",
"408888210",,,service,"0","0",
"408892788",,,service,"0","0",
"408892789",,,service,"0","0",
"409230499",,,footway,"0","0",
"409230500",,,footway,"0","0",
"409230501",,,footway,"0","0",
"409250047",,,service,"0","0",
"409250048",,,footway,"0","0",
"409250049",,,footway,"0","0",
"409250050",Тајмишка,,residential,"0","0",
"409250051",,,service,"0","0",
"409250054",,,footway,"0","0",
"409250055",,,footway,"0","0",
"409278625",,,steps,"0","0",
"409278626",,,footway,"0","0",
"409327207",,,track,"0","0",
"409327208",,,track,"0","0",
"409327209",,,unclassified,"0","0",
"409327210",,,track,"0","0",
"409327211",,,track,"0","0",
"409327212",,,track,"0","0",
"409327213",,,service,"0","0",
"409327214",,,track,"0","0",
"409327215",,,unclassified,"0","0",
"409327216",,,track,"0","0",
"409327217",,,track,"0","0",
"409327898",Трим Патека,,pedestrian,"0","0",
"409327900",,,footway,"0","0",
"409327901",,,footway,"0","0",
"409327902",,,path,"0","0",
"409327903",,,footway,"0","0",
"409327904",,,footway,"0","0",
"409327905",,,footway,"0","0",
"409327906",,,footway,"0","0",
"409327907",,,footway,"0","0",
"409327908",,,service,"0","0",
"409327910",,,footway,"0","0",
"409327911",,,footway,"0","0",
"409327912",,,footway,"0","0",
"409327913",,,footway,"0","0",
"409327914",,,unclassified,"0","0",
"409327915",,,unclassified,"0","0",
"409331425",,,footway,"0","0",
"409331426",Менделеева,,residential,"0","0",
"409331427",Менделеева,,residential,"0","0",
"409569979",Јордан Мијалков,,secondary,"1","0","40"
"409569980",Јордан Мијалков,,secondary,"1","0","40"
"409569981",3. Македонска Бригада,SK-05,secondary,"1","0","50"
"409569982",3. Македонска Бригада,SK-05,secondary,"1","0","50"
"409569983",Булевар Кочо Рацин,,secondary,"1","0","50"
"409569984",Булевар Кочо Рацин,,secondary,"1","0","50"
"409569985",Булевар Кочо Рацин,,secondary,"1","0","50"
"409569987",Србија,SK-02,primary,"1","0","60"
"410318054",,,footway,"0","0",
"410318056",,,footway,"0","0",
"410318058",,,footway,"0","0",
"410318061",,,footway,"0","0",
"410318063",,,footway,"0","0",
"410318065",,,service,"0","0",
"410318067",,,service,"0","0",
"410772459",,,service,"0","0",
"410772460",,,service,"0","0",
"410772462",Париска,,tertiary,"0","0","50"
"410925011",,,service,"0","0",
"410925012",,,service,"0","0",
"410925013",,,service,"0","0",
"410925014",,,service,"0","0",
"410925015",Јорганџиска,,steps,"0","0",
"410925016",Јорганџиска,,pedestrian,"0","0",
"410925018",Градиште,,steps,"0","0",
"410925019",Градиште,,pedestrian,"0","0",
"410943433",,,footway,"0","0",
"410943435",,,footway,"0","0",
"411008021",Булевар Кочо Рацин,,secondary,"1","0","50"
"411030155",,,service,"1","0",
"411030156",,,service,"1","0",
"411030157",,,service,"1","0",
"411030158",,,service,"1","0",
"411030159",,,service,"0","0",
"411030160",Мирче Ацев,,tertiary,"0","0",
"411030161",,,service,"0","0",
"411030163",,,footway,"0","0",
"411030164",Мирче Ацев,,tertiary,"1","0",
"411030165",Мирче Ацев,,tertiary,"1","0",
"411030166",,,footway,"0","0",
"411030167",,,service,"0","0",
"411030170",Кеј 13 Ноември,,unclassified,"1","0",
"411031286",,,path,"0","0",
"411032711",,,path,"0","0",
"411049509",,,footway,"0","0",
"411079115",Камен мост,,pedestrian,"0","1",
"411081958",Кеј Димитар Влахов,,footway,"0","0",
"411081961",,,service,"0","0",
"411081963",,,service,"0","0",
"411089147",,,pedestrian,"0","0",
"411089148",,,pedestrian,"0","0",
"411111648",,,footway,"0","0",
"411111651",,,footway,"0","0",
"411111652",,,footway,"0","0",
"411111654",,,footway,"0","0",
"411111656",,,footway,"0","0",
"411111658",,,footway,"0","0",
"411111660",,,footway,"0","0",
"411111661",,,steps,"0","0",
"411111663",,,steps,"0","0",
"411111664",,,cycleway,"0","0",
"411111665",,,cycleway,"0","0",
"411111666",,,footway,"0","0",
"411111667",,,footway,"0","0",
"411111670",,,footway,"0","0",
"411111671",,,footway,"0","0",
"411111672",,,secondary_link,"0","0",
"411111673",,,footway,"0","0",
"411111674",,,footway,"0","0",
"411111675",,,footway,"0","0",
"411111677",,,pedestrian,"0","0",
"411117890",,,cycleway,"0","0",
"411118512",,,cycleway,"0","0",
"411120184",Илвчо Войвода,,footway,"0","0",
"411120185",Илвчо Войвода,,steps,"0","0",
"411396105",,,footway,"0","0",
"411396106",,,footway,"0","0",
"411396107",,,footway,"0","0",
"411396108",,,footway,"0","0",
"411396109",,,service,"0","0",
"411396110",,,service,"0","0",
"411396111",,,footway,"0","0",
"411396112",,,footway,"0","0",
"411437304",Булевар Илинден,,secondary,"1","0","50"
"411437305",Булевар Илинден,,secondary,"1","0","50"
"411722457",,,footway,"0","0",
"411722459",,,footway,"0","0",
"411722463",,,path,"0","0",
"411722464",8. Септември,SK-04,secondary,"1","0","50"
"411722465",Митрополит Теодосиј Голог,,secondary,"0","0","50"
"412064024",,,footway,"0","0",
"412064026",,,footway,"0","0",
"412064027",,,footway,"0","1",
"412064028",,,footway,"0","0",
"412064029",,,footway,"0","1",
"412064031",,,footway,"0","1",
"412064032",,,footway,"0","0",
"412064033",,,footway,"0","0",
"412064034",,,footway,"0","1",
"412064035",,,footway,"0","0",
"412064037",,,footway,"0","0",
"412064038",,,footway,"0","0",
"412064039",,,footway,"0","0",
"412445905",,,footway,"0","0",
"412445907",,,service,"0","0",
"412445909",,,footway,"0","0",
"412445911",,,footway,"0","0",
"412445914",,,footway,"0","0",
"412445916",,,footway,"0","0",
"412445921",,,service,"0","0",
"412445925",,,service,"0","0",
"412445927",,,footway,"0","0",
"412445928",,,footway,"0","0",
"412445930",,,footway,"0","0",
"412445932",,,footway,"0","0",
"412445933",,,service,"0","0",
"412445935",,,service,"0","0",
"412445937",,,footway,"0","0",
"412445939",,,footway,"0","0",
"412445941",,,footway,"0","0",
"412445943",,,footway,"0","0",
"412445944",,,footway,"0","0",
"412445947",,,footway,"0","0",
"412445948",,,footway,"0","0",
"412445950",,,service,"0","0",
"412445952",,,residential,"0","0",
"412445955",,,service,"0","0",
"412445956",,,service,"0","0",
"412445958",,,footway,"0","0",
"412445960",,,service,"0","0",
"412445962",,,footway,"0","0",
"412445965",,,footway,"0","0",
"412445966",,,service,"0","0",
"412445968",,,residential,"0","0",
"412445970",,,footway,"0","0",
"412445971",,,footway,"0","0",
"412445973",,,footway,"0","0",
"412445976",,,footway,"0","0",
"412445978",,,service,"0","0",
"412445980",,,pedestrian,"0","0",
"412445982",,,footway,"0","0",
"412445984",,,footway,"0","0",
"412445986",,,footway,"0","0",
"412445988",,,footway,"0","0",
"412445990",,,footway,"0","0",
"412445994",Њуделхиска,,residential,"0","0",
"412445997",Њуделхиска,,service,"0","0",
"412446002",Булевар Климент Охридски,,secondary,"1","0","40"
"412446006",Булевар Климент Охридски,,secondary,"1","0","50"
"412474227",,,footway,"0","0",
"412474228",,,footway,"0","0",
"412637210",,,residential,"0","0",
"412637211",,,residential,"0","0",
"412637212",,,residential,"0","0",
"412637213",,,residential,"0","0",
"412637214",,,residential,"0","0",
"412637215",,,residential,"0","0",
"412637691",,,residential,"0","0",
"412637692",,,residential,"0","0",
"412637693",,,residential,"0","0",
"412637694",,,residential,"0","0",
"412637695",,,residential,"0","0",
"412637696",,,residential,"0","0",
"412637697",,,residential,"0","0",
"412637698",,,residential,"0","0",
"412637699",,,living_street,"0","0",
"412638112",,,residential,"0","0",
"412638115",,,living_street,"0","0",
"412638117",,,track,"0","0",
"412640080",,,residential,"0","0",
"412669980",,,service,"0","0",
"412669981",,,service,"0","0",
"412669982",,,footway,"0","0",
"412670548",,,footway,"0","0",
"413079576",11 Март,,unclassified,"0","0",
"413079579",,,service,"0","0",
"413079581",,,footway,"0","0",
"413079582",,,footway,"0","0",
"413079584",,,footway,"0","0",
"413079585",,,footway,"0","0",
"413079586",,,footway,"0","0",
"413079587",,,footway,"0","0",
"413079588",,,service,"0","0",
"413079589",,,steps,"0","0",
"413079590",,,footway,"0","0",
"413079591",,,footway,"0","0",
"413079592",,,steps,"0","0",
"413079593",,,service,"0","0",
"413079594",,,footway,"0","0",
"413079595",,,footway,"0","0",
"413079596",,,footway,"0","0",
"413079597",,,footway,"0","0",
"413079598",,,footway,"0","0",
"413079599",,,footway,"0","0",
"413079600",,,secondary_link,"1","0",
"413079601",,,service,"0","0",
"413079602",,,secondary_link,"1","0",
"413079604",,,footway,"0","0",
"413079605",,,footway,"0","0",
"413079606",,,footway,"0","0",
"413079607",Булевар Гоце Делчев,,primary,"1","0","50"
"413079608",Булевар Гоце Делчев,,primary,"1","0","50"
"413079609",Булевар Гоце Делчев,,primary,"1","0","50"
"413079610",Булевар Гоце Делчев,,primary,"1","0","50"
"413079611",Булевар Крсте Мисирков,,primary,"1","0","50"
"413079612",Војвода Васил Чакаларов,,secondary,"0","0","50"
"413094331",,,footway,"0","0",
"413094332",,,footway,"0","0",
"413094333",,,service,"0","0",
"413094334",,,footway,"0","0",
"413094335",,,footway,"0","0",
"413094336",,,footway,"0","0",
"413119890",Буран Цветкова патека,,path,"0","0",
"413119891",,,path,"0","0",
"413119892",,,steps,"0","0",
"413122181",,,footway,"0","0",
"413122182",,,footway,"0","0",
"413122183",,,footway,"0","0",
"413673128",,,footway,"0","0",
"413673129",,,footway,"0","0",
"413673130",,,footway,"0","0",
"413673131",,,footway,"0","0",
"413673132",,,footway,"0","0",
"413673133",,,footway,"0","0",
"413673134",,,footway,"0","0",
"413673135",,,service,"0","0",
"413673136",,,footway,"0","0",
"413673137",,,service,"0","0",
"413673138",,,footway,"0","0",
"413673139",,,footway,"0","0",
"413673140",Булевар Партизански Одред,,primary,"1","0","50"
"413673141",Булевар Партизански Одред,,primary,"1","0","50"
"413968826",,,footway,"0","0",
"413968828",,,footway,"0","0",
"413968830",,,service,"0","0",
"413968831",,,footway,"0","0",
"413968832",,,footway,"0","0",
"413968833",,,footway,"0","0",
"413968834",,,service,"0","0",
"413968835",,,footway,"0","0",
"413968836",,,service,"0","0",
"413968837",,,footway,"0","0",
"413968838",,,service,"0","0",
"413968839",,,service,"0","0",
"413968840",Булевар Климент Охридски,,secondary,"1","0","40"
"413986767",,,motorway_link,"1","0",
"415009273",,,footway,"0","0",
"415009274",,,footway,"0","0",
"415009276",,,footway,"0","0",
"415009277",,,footway,"0","0",
"415009278",,,footway,"0","0",
"415009281",,,footway,"0","0",
"415009282",,,footway,"0","0",
"415009283",,,footway,"0","0",
"415009284",,,footway,"0","0",
"415009285",,,footway,"0","0",
"415009286",,,footway,"0","0",
"415009287",,,footway,"0","0",
"415009288",Илвчо Войвода,,footway,"0","0",
"415356515",,,footway,"0","0",
"416085768",,,footway,"0","0",
"416085770",Коце Металец,,service,"0","0",
"416085771",,,footway,"0","0",
"416085772",,,pedestrian,"0","0",
"416085774",Трим Патека,,pedestrian,"0","0",
"416085775",Трим Патека,,pedestrian,"0","0",
"416085776",,,pedestrian,"0","0",
"416085777",,,footway,"0","0",
"416459290",,,footway,"0","0",
"416459293",Трим Патека,,footway,"0","0",
"416459294",Трим Патека,,pedestrian,"0","0",
"417247786",,,steps,"0","0",
"417247788",,,steps,"0","0",
"417247791",Загребска,,residential,"0","0",
"417247793",Караорман,,residential,"0","0",
"417247799",,,residential,"0","0",
"417247802",Загребска,,residential,"0","0",
"417247812",Улица-3,,residential,"0","0",
"417247819",Болницл,,residential,"0","0",
"417247823",Загребска,,residential,"0","1",
"417895356",,,steps,"0","0",
"417895358",,,service,"0","0",
"417899311",,,path,"0","0",
"417901979",,,path,"0","0",
"417901980",,,path,"0","0",
"417904983",,,path,"0","0",
"418280189",,,service,"0","0",
"418280190",,,residential,"0","0",
"418838841",,,footway,"0","0",
"418838842",,,footway,"0","0",
"418838843",,,footway,"0","0",
"418838844",,,footway,"0","0",
"418840281",,,footway,"0","0",
"420064426",,,pedestrian,"0","0",
"420065181",,,track,"0","0",
"420066882",Улица 4,,residential,"0","0",
"420547034",Улица 1867,,residential,"0","0",
"420547035",,,service,"0","0",
"420547036",Улица 1867,,residential,"0","0",
"420547037",,,service,"0","0",
"420904904",,,cycleway,"0","0",
"420904906",,,cycleway,"0","1",
"420904907",,,cycleway,"0","0",
"420904908",,,service,"0","0",
"420904909",,,footway,"0","0",
"420904910",,,footway,"0","0",
"420904911",,,cycleway,"0","0",
"420904912",,,footway,"0","0",
"420904913",,,service,"0","0",
"421756063",,,steps,"0","0",
"421888334",,,service,"0","0",
"421888335",,,service,"0","0",
"422507766",,,residential,"0","0",
"422507768",,,track,"0","0",
